name,length,count,frequency,rank,rank_bin,wordCount
getPublicExponent,17,1,0.00021404109589041095,26263.0,"(10000.0, 100000.0]",3
getPropertyNames,16,1,0.00021404109589041095,26264.0,"(10000.0, 100000.0]",3
getPublicKeyClass,17,1,0.00021404109589041095,26265.0,"(10000.0, 100000.0]",4
getPublicObject,15,1,0.00021404109589041095,26266.0,"(10000.0, 100000.0]",3
getPublicParams,15,1,0.00021404109589041095,26267.0,"(10000.0, 100000.0]",3
getPublicProperty,17,1,0.00021404109589041095,26268.0,"(10000.0, 100000.0]",3
getPublisherDescriptors,23,1,0.00021404109589041095,26269.0,"(10000.0, 100000.0]",3
getPublishers,13,1,0.00021404109589041095,26270.0,"(10000.0, 100000.0]",2
getPropertyTypeOrDie,20,1,0.00021404109589041095,26271.0,"(10000.0, 100000.0]",5
getPropertyDescriptor,21,1,0.00021404109589041095,26272.0,"(10000.0, 100000.0]",3
getPreviousContext,18,1,0.00021404109589041095,26273.0,"(10000.0, 100000.0]",3
getProcess,10,1,0.00021404109589041095,26274.0,"(10000.0, 100000.0]",2
getPreviousFailedBuild,22,1,0.00021404109589041095,26275.0,"(10000.0, 100000.0]",4
getPrimaryViewName,18,1,0.00021404109589041095,26276.0,"(10000.0, 100000.0]",4
getPrincipals,13,1,0.00021404109589041095,26277.0,"(10000.0, 100000.0]",2
getPrivateKeyClass,18,1,0.00021404109589041095,26278.0,"(10000.0, 100000.0]",4
getProblemStackTrace,20,1,0.00021404109589041095,26279.0,"(10000.0, 100000.0]",4
getProblems,11,1,0.00021404109589041095,26280.0,"(10000.0, 100000.0]",2
getProcessVariablesHandling,27,1,0.00021404109589041095,26281.0,"(10000.0, 100000.0]",4
getPropertiesList,17,1,0.00021404109589041095,26282.0,"(10000.0, 100000.0]",3
getProductTitle,15,1,0.00021404109589041095,26283.0,"(10000.0, 100000.0]",3
getProfileByUsername,20,1,0.00021404109589041095,26284.0,"(10000.0, 100000.0]",4
getProgress,11,1,0.00021404109589041095,26285.0,"(10000.0, 100000.0]",2
getProjectListString,20,1,0.00021404109589041095,26286.0,"(10000.0, 100000.0]",4
getProjectNode,14,1,0.00021404109589041095,26287.0,"(10000.0, 100000.0]",3
getProminentActions,19,1,0.00021404109589041095,26288.0,"(10000.0, 100000.0]",3
getPastTimeString,17,1,0.00021404109589041095,26289.0,"(10000.0, 100000.0]",4
getPasswordAuthentication,25,1,0.00021404109589041095,26290.0,"(10000.0, 100000.0]",3
getMe,5,1,0.00021404109589041095,26291.0,"(10000.0, 100000.0]",2
getPart,7,1,0.00021404109589041095,26292.0,"(10000.0, 100000.0]",2
getMsgAnnotated,15,1,0.00021404109589041095,26293.0,"(10000.0, 100000.0]",3
getMsgEscaped,13,1,0.00021404109589041095,26294.0,"(10000.0, 100000.0]",3
getMultString,13,1,0.00021404109589041095,26295.0,"(10000.0, 100000.0]",3
getMyViewsTabBarDescriptors,27,1,0.00021404109589041095,26296.0,"(10000.0, 100000.0]",6
getNamePattern,14,1,0.00021404109589041095,26297.0,"(10000.0, 100000.0]",3
getNamedItem,12,1,0.00021404109589041095,26298.0,"(10000.0, 100000.0]",3
getNamedResources,17,1,0.00021404109589041095,26299.0,"(10000.0, 100000.0]",3
getNestedDataSources,20,1,0.00021404109589041095,26300.0,"(10000.0, 100000.0]",4
getNewPassword,14,1,0.00021404109589041095,26301.0,"(10000.0, 100000.0]",3
getNewPronoun,13,1,0.00021404109589041095,26302.0,"(10000.0, 100000.0]",3
getNewValue,11,1,0.00021404109589041095,26303.0,"(10000.0, 100000.0]",3
getNewViewDetailPage,20,1,0.00021404109589041095,26304.0,"(10000.0, 100000.0]",5
getNextBuildNumberToFetch,25,1,0.00021404109589041095,26305.0,"(10000.0, 100000.0]",6
getNextBuildUrl,15,1,0.00021404109589041095,26306.0,"(10000.0, 100000.0]",4
getNextInvalidTimeAfter,23,1,0.00021404109589041095,26307.0,"(10000.0, 100000.0]",5
getMostSignificantBits,22,1,0.00021404109589041095,26308.0,"(10000.0, 100000.0]",4
getMonitorsList,15,1,0.00021404109589041095,26309.0,"(10000.0, 100000.0]",3
getMonitorData,14,1,0.00021404109589041095,26310.0,"(10000.0, 100000.0]",3
getMetricsFactory,17,1,0.00021404109589041095,26311.0,"(10000.0, 100000.0]",3
getMeanRate,11,1,0.00021404109589041095,26312.0,"(10000.0, 100000.0]",3
getMembers,10,1,0.00021404109589041095,26313.0,"(10000.0, 100000.0]",2
getMemoryPoolMXBeans,20,1,0.00021404109589041095,26314.0,"(10000.0, 100000.0]",5
getMessager,11,1,0.00021404109589041095,26315.0,"(10000.0, 100000.0]",2
getMetadataFolder,17,1,0.00021404109589041095,26316.0,"(10000.0, 100000.0]",3
getMethodCache,14,1,0.00021404109589041095,26317.0,"(10000.0, 100000.0]",3
getMinX,7,1,0.00021404109589041095,26318.0,"(10000.0, 100000.0]",3
getModTime,10,1,0.00021404109589041095,26319.0,"(10000.0, 100000.0]",3
getMinY,7,1,0.00021404109589041095,26320.0,"(10000.0, 100000.0]",3
getMissing,10,1,0.00021404109589041095,26321.0,"(10000.0, 100000.0]",2
getMissingDependencies,22,1,0.00021404109589041095,26322.0,"(10000.0, 100000.0]",3
getMissingResource,18,1,0.00021404109589041095,26323.0,"(10000.0, 100000.0]",3
getMockRef,10,1,0.00021404109589041095,26324.0,"(10000.0, 100000.0]",3
getMockitoMethod,16,1,0.00021404109589041095,26325.0,"(10000.0, 100000.0]",3
getNextSave,11,1,0.00021404109589041095,26326.0,"(10000.0, 100000.0]",3
getNextTarEntry,15,1,0.00021404109589041095,26327.0,"(10000.0, 100000.0]",4
getNextToken,12,1,0.00021404109589041095,26328.0,"(10000.0, 100000.0]",3
getPackId,9,1,0.00021404109589041095,26329.0,"(10000.0, 100000.0]",3
getOriginalFileName,19,1,0.00021404109589041095,26330.0,"(10000.0, 100000.0]",4
getOwnerItemGroup,17,1,0.00021404109589041095,26331.0,"(10000.0, 100000.0]",4
getOwnerPrimaryView,19,1,0.00021404109589041095,26332.0,"(10000.0, 100000.0]",4
getOwnerTaskOf,14,1,0.00021404109589041095,26333.0,"(10000.0, 100000.0]",4
getOwnerViewActions,19,1,0.00021404109589041095,26334.0,"(10000.0, 100000.0]",4
getPOSIX,8,1,0.00021404109589041095,26335.0,"(10000.0, 100000.0]",2
getPageDecorators,17,1,0.00021404109589041095,26336.0,"(10000.0, 100000.0]",3
getOptionList,13,1,0.00021404109589041095,26337.0,"(10000.0, 100000.0]",3
getPagesTree,12,1,0.00021404109589041095,26338.0,"(10000.0, 100000.0]",3
getParameterDescriptors,23,1,0.00021404109589041095,26339.0,"(10000.0, 100000.0]",3
getParameterMapNames,20,1,0.00021404109589041095,26340.0,"(10000.0, 100000.0]",4
getParameterMaps,16,1,0.00021404109589041095,26341.0,"(10000.0, 100000.0]",3
getParameterSpec,16,1,0.00021404109589041095,26342.0,"(10000.0, 100000.0]",3
getParameterized,16,1,0.00021404109589041095,26343.0,"(10000.0, 100000.0]",2
getOptionalDependants,21,1,0.00021404109589041095,26344.0,"(10000.0, 100000.0]",3
getOpcode,9,1,0.00021404109589041095,26345.0,"(10000.0, 100000.0]",2
getNoLegacyToken,16,1,0.00021404109589041095,26346.0,"(10000.0, 100000.0]",4
getNumberInstance,17,1,0.00021404109589041095,26347.0,"(10000.0, 100000.0]",3
getNoProxyHost,14,1,0.00021404109589041095,26348.0,"(10000.0, 100000.0]",4
getNodeModes,12,1,0.00021404109589041095,26349.0,"(10000.0, 100000.0]",3
getNodeTargetName,17,1,0.00021404109589041095,26350.0,"(10000.0, 100000.0]",4
getNonIgnoredMonitors,21,1,0.00021404109589041095,26351.0,"(10000.0, 100000.0]",4
getNote,7,1,0.00021404109589041095,26352.0,"(10000.0, 100000.0]",2
getNumToKeepStr,15,1,0.00021404109589041095,26353.0,"(10000.0, 100000.0]",5
getNumbersMissingDevices,24,1,0.00021404109589041095,26354.0,"(10000.0, 100000.0]",4
getOneMinuteRate,16,1,0.00021404109589041095,26355.0,"(10000.0, 100000.0]",4
getOSDescription,16,1,0.00021404109589041095,26356.0,"(10000.0, 100000.0]",3
getObjectFilter,15,1,0.00021404109589041095,26357.0,"(10000.0, 100000.0]",3
getObjectWrapper,16,1,0.00021404109589041095,26358.0,"(10000.0, 100000.0]",3
getObjectsCache,15,1,0.00021404109589041095,26359.0,"(10000.0, 100000.0]",3
getOfflineCauseReason,21,1,0.00021404109589041095,26360.0,"(10000.0, 100000.0]",4
getOldPassword,14,1,0.00021404109589041095,26361.0,"(10000.0, 100000.0]",3
hasIncompatibleParentPlugins,28,1,0.00021404109589041095,26362.0,"(10000.0, 100000.0]",4
hasInvocationListeners,22,1,0.00021404109589041095,26363.0,"(10000.0, 100000.0]",3
WaitForPageOptions,18,1,0.00021404109589041095,26364.0,"(10000.0, 100000.0]",4
onWebSocketBinary,17,1,0.00021404109589041095,26365.0,"(10000.0, 100000.0]",4
onDispatchTrigger,17,1,0.00021404109589041095,26366.0,"(10000.0, 100000.0]",3
onDoActionTrigger,17,1,0.00021404109589041095,26367.0,"(10000.0, 100000.0]",4
onFieldTrigger,14,1,0.00021404109589041095,26368.0,"(10000.0, 100000.0]",3
onGetterTrigger,15,1,0.00021404109589041095,26369.0,"(10000.0, 100000.0]",3
onIgnoredError,14,1,0.00021404109589041095,26370.0,"(10000.0, 100000.0]",3
onLoginSuccess,14,1,0.00021404109589041095,26371.0,"(10000.0, 100000.0]",3
onMalformedInput,16,1,0.00021404109589041095,26372.0,"(10000.0, 100000.0]",3
onMessage,9,1,0.00021404109589041095,26373.0,"(10000.0, 100000.0]",2
onProcessStarted,16,1,0.00021404109589041095,26374.0,"(10000.0, 100000.0]",3
onProcessTerminated,19,1,0.00021404109589041095,26375.0,"(10000.0, 100000.0]",3
onProvision,11,1,0.00021404109589041095,26376.0,"(10000.0, 100000.0]",2
onReconnect,11,1,0.00021404109589041095,26377.0,"(10000.0, 100000.0]",2
onRetry,7,1,0.00021404109589041095,26378.0,"(10000.0, 100000.0]",2
onSchedule,10,1,0.00021404109589041095,26379.0,"(10000.0, 100000.0]",2
onTaskFinished,14,1,0.00021404109589041095,26380.0,"(10000.0, 100000.0]",3
onCallNotPermitted,18,1,0.00021404109589041095,26381.0,"(10000.0, 100000.0]",4
onBuildComplete,15,1,0.00021404109589041095,26382.0,"(10000.0, 100000.0]",3
omitField,9,1,0.00021404109589041095,26383.0,"(10000.0, 100000.0]",2
ofBeanProperty,14,1,0.00021404109589041095,26384.0,"(10000.0, 100000.0]",3
observeCollapserConfiguration,29,1,0.00021404109589041095,26385.0,"(10000.0, 100000.0]",3
observeCommandConfiguration,27,1,0.00021404109589041095,26386.0,"(10000.0, 100000.0]",3
observeCommandUtilization,25,1,0.00021404109589041095,26387.0,"(10000.0, 100000.0]",3
observeThreadPoolConfiguration,30,1,0.00021404109589041095,26388.0,"(10000.0, 100000.0]",4
observeThreadPoolUtilization,28,1,0.00021404109589041095,26389.0,"(10000.0, 100000.0]",4
observesDaylightTime,20,1,0.00021404109589041095,26390.0,"(10000.0, 100000.0]",3
ofDays,6,1,0.00021404109589041095,26391.0,"(10000.0, 100000.0]",2
oldestValue,11,1,0.00021404109589041095,26392.0,"(10000.0, 100000.0]",2
ofEpochDay,10,1,0.00021404109589041095,26393.0,"(10000.0, 100000.0]",3
ofEpochMilli,12,1,0.00021404109589041095,26394.0,"(10000.0, 100000.0]",3
ofExponentialRandomBackoff,26,1,0.00021404109589041095,26395.0,"(10000.0, 100000.0]",4
ofLocalizedDateTime,19,1,0.00021404109589041095,26396.0,"(10000.0, 100000.0]",4
ofThisVm,8,1,0.00021404109589041095,26397.0,"(10000.0, 100000.0]",3
oldAlarmStatus,14,1,0.00021404109589041095,26398.0,"(10000.0, 100000.0]",3
onUnmappableCharacter,21,1,0.00021404109589041095,26399.0,"(10000.0, 100000.0]",3
onWebSocketError,16,1,0.00021404109589041095,26400.0,"(10000.0, 100000.0]",4
hasJobFilterExtensions,22,1,0.00021404109589041095,26401.0,"(10000.0, 100000.0]",4
onWebSocketSomething,20,1,0.00021404109589041095,26402.0,"(10000.0, 100000.0]",4
p3,2,1,0.00021404109589041095,26403.0,"(10000.0, 100000.0]",1
p4,2,1,0.00021404109589041095,26404.0,"(10000.0, 100000.0]",1
p6,2,1,0.00021404109589041095,26405.0,"(10000.0, 100000.0]",1
paint,5,1,0.00021404109589041095,26406.0,"(10000.0, 100000.0]",1
param1,6,1,0.00021404109589041095,26407.0,"(10000.0, 100000.0]",1
parseByte,9,1,0.00021404109589041095,26408.0,"(10000.0, 100000.0]",2
parseDate,9,1,0.00021404109589041095,26409.0,"(10000.0, 100000.0]",2
parseIpPort,11,1,0.00021404109589041095,26410.0,"(10000.0, 100000.0]",3
parseResponse,13,1,0.00021404109589041095,26411.0,"(10000.0, 100000.0]",2
parseShort,10,1,0.00021404109589041095,26412.0,"(10000.0, 100000.0]",2
partBroughtToTop,16,1,0.00021404109589041095,26413.0,"(10000.0, 100000.0]",4
partOpened,10,1,0.00021404109589041095,26414.0,"(10000.0, 100000.0]",2
perm,4,1,0.00021404109589041095,26415.0,"(10000.0, 100000.0]",1
perror,6,1,0.00021404109589041095,26416.0,"(10000.0, 100000.0]",1
perspectiveChanged,18,1,0.00021404109589041095,26417.0,"(10000.0, 100000.0]",2
p2,2,1,0.00021404109589041095,26418.0,"(10000.0, 100000.0]",1
p1,2,1,0.00021404109589041095,26419.0,"(10000.0, 100000.0]",1
overallNodeProvisioner,22,1,0.00021404109589041095,26420.0,"(10000.0, 100000.0]",3
openExternalFileEditor,22,1,0.00021404109589041095,26421.0,"(10000.0, 100000.0]",4
onWebSocketText,15,1,0.00021404109589041095,26422.0,"(10000.0, 100000.0]",4
onWritePossible,15,1,0.00021404109589041095,26423.0,"(10000.0, 100000.0]",3
onlyIfJUnitIsNotAvailable,25,1,0.00021404109589041095,26424.0,"(10000.0, 100000.0]",7
onlyIfOpenTestIsNotAvailable,28,1,0.00021404109589041095,26425.0,"(10000.0, 100000.0]",7
openDriverEditor,16,1,0.00021404109589041095,26426.0,"(10000.0, 100000.0]",3
openEditor,10,1,0.00021404109589041095,26427.0,"(10000.0, 100000.0]",2
openInputStream,15,1,0.00021404109589041095,26428.0,"(10000.0, 100000.0]",3
outputCache,11,1,0.00021404109589041095,26429.0,"(10000.0, 100000.0]",2
openOutputStream,16,1,0.00021404109589041095,26430.0,"(10000.0, 100000.0]",3
openWebBrowser,14,1,0.00021404109589041095,26431.0,"(10000.0, 100000.0]",3
operationComplete,17,1,0.00021404109589041095,26432.0,"(10000.0, 100000.0]",2
orientation,11,1,0.00021404109589041095,26433.0,"(10000.0, 100000.0]",1
origamiValueFromFriction,24,1,0.00021404109589041095,26434.0,"(10000.0, 100000.0]",4
origamiValueFromTension,23,1,0.00021404109589041095,26435.0,"(10000.0, 100000.0]",4
numShards,9,1,0.00021404109589041095,26436.0,"(10000.0, 100000.0]",2
nullsFirst,10,1,0.00021404109589041095,26437.0,"(10000.0, 100000.0]",2
nullable,8,1,0.00021404109589041095,26438.0,"(10000.0, 100000.0]",1
nullProperty,12,1,0.00021404109589041095,26439.0,"(10000.0, 100000.0]",2
model_navigator_Root,20,1,0.00021404109589041095,26440.0,"(10000.0, 100000.0]",3
model_navigator__connections,28,1,0.00021404109589041095,26441.0,"(10000.0, 100000.0]",3
model_navigator_load_,21,1,0.00021404109589041095,26442.0,"(10000.0, 100000.0]",4
model_navigator_load_items_,27,1,0.00021404109589041095,26443.0,"(10000.0, 100000.0]",5
model_navigator_resource_exception_already_exists,49,1,0.00021404109589041095,26444.0,"(10000.0, 100000.0]",6
model_project_Script,20,1,0.00021404109589041095,26445.0,"(10000.0, 100000.0]",3
model_project_Scripts,21,1,0.00021404109589041095,26446.0,"(10000.0, 100000.0]",3
model_project_bookmarks_folder,30,1,0.00021404109589041095,26447.0,"(10000.0, 100000.0]",4
moveAbove,9,1,0.00021404109589041095,26448.0,"(10000.0, 100000.0]",2
multiselectable,15,1,0.00021404109589041095,26449.0,"(10000.0, 100000.0]",1
nBuffer,7,1,0.00021404109589041095,26450.0,"(10000.0, 100000.0]",2
nCopies,7,1,0.00021404109589041095,26451.0,"(10000.0, 100000.0]",2
nLength,7,1,0.00021404109589041095,26452.0,"(10000.0, 100000.0]",2
nShow,5,1,0.00021404109589041095,26453.0,"(10000.0, 100000.0]",2
nameLen,7,1,0.00021404109589041095,26454.0,"(10000.0, 100000.0]",2
model_navigator_Project,23,1,0.00021404109589041095,26455.0,"(10000.0, 100000.0]",3
model_navigator_Name,20,1,0.00021404109589041095,26456.0,"(10000.0, 100000.0]",3
model_navigator_Model_root,26,1,0.00021404109589041095,26457.0,"(10000.0, 100000.0]",4
minAddress,10,1,0.00021404109589041095,26458.0,"(10000.0, 100000.0]",2
methodMissing,13,1,0.00021404109589041095,26459.0,"(10000.0, 100000.0]",2
methodsAnnotatedWithCacheRemove,31,1,0.00021404109589041095,26460.0,"(10000.0, 100000.0]",5
methodsAnnotatedWithHystrixCommand,34,1,0.00021404109589041095,26461.0,"(10000.0, 100000.0]",5
metric,6,1,0.00021404109589041095,26462.0,"(10000.0, 100000.0]",1
metricsRollingPercentileWindow,30,1,0.00021404109589041095,26463.0,"(10000.0, 100000.0]",4
mib,3,1,0.00021404109589041095,26464.0,"(10000.0, 100000.0]",1
minimumWidth,12,1,0.00021404109589041095,26465.0,"(10000.0, 100000.0]",2
model_navigator_Description,27,1,0.00021404109589041095,26466.0,"(10000.0, 100000.0]",3
misc,4,1,0.00021404109589041095,26467.0,"(10000.0, 100000.0]",1
mockConstructionWithAnswer,26,1,0.00021404109589041095,26468.0,"(10000.0, 100000.0]",4
modal,5,1,0.00021404109589041095,26469.0,"(10000.0, 100000.0]",1
model_html_read_database_meta_data,34,1,0.00021404109589041095,26470.0,"(10000.0, 100000.0]",6
model_navigator_Connection,26,1,0.00021404109589041095,26471.0,"(10000.0, 100000.0]",3
model_navigator_Connections,27,1,0.00021404109589041095,26472.0,"(10000.0, 100000.0]",3
nameStartsWith,14,1,0.00021404109589041095,26473.0,"(10000.0, 100000.0]",3
namelen,7,1,0.00021404109589041095,26474.0,"(10000.0, 100000.0]",1
naturalOrder,12,1,0.00021404109589041095,26475.0,"(10000.0, 100000.0]",2
nodeChanged,11,1,0.00021404109589041095,26476.0,"(10000.0, 100000.0]",2
newTreeMap,10,1,0.00021404109589041095,26477.0,"(10000.0, 100000.0]",3
newestValue,11,1,0.00021404109589041095,26478.0,"(10000.0, 100000.0]",2
news,4,1,0.00021404109589041095,26479.0,"(10000.0, 100000.0]",1
nextResourceClass,17,1,0.00021404109589041095,26480.0,"(10000.0, 100000.0]",3
noAutoRefresh,13,1,0.00021404109589041095,26481.0,"(10000.0, 100000.0]",3
noDefaultAndApplyButton,23,1,0.00021404109589041095,26482.0,"(10000.0, 100000.0]",5
nodePropertyDescriptors,23,1,0.00021404109589041095,26483.0,"(10000.0, 100000.0]",3
newSimpleRemover,16,1,0.00021404109589041095,26484.0,"(10000.0, 100000.0]",3
normalizeToEndWithSlash,23,1,0.00021404109589041095,26485.0,"(10000.0, 100000.0]",5
notBlank,8,1,0.00021404109589041095,26486.0,"(10000.0, 100000.0]",2
notHandled,10,1,0.00021404109589041095,26487.0,"(10000.0, 100000.0]",2
notifyAgent,11,1,0.00021404109589041095,26488.0,"(10000.0, 100000.0]",2
notifyOfNetworkEvent,20,1,0.00021404109589041095,26489.0,"(10000.0, 100000.0]",4
npe,3,1,0.00021404109589041095,26490.0,"(10000.0, 100000.0]",1
newTransformer,14,1,0.00021404109589041095,26491.0,"(10000.0, 100000.0]",2
newSetFromMap,13,1,0.00021404109589041095,26492.0,"(10000.0, 100000.0]",4
nbspIndent,10,1,0.00021404109589041095,26493.0,"(10000.0, 100000.0]",2
newEncoder,10,1,0.00021404109589041095,26494.0,"(10000.0, 100000.0]",2
net,3,1,0.00021404109589041095,26495.0,"(10000.0, 100000.0]",1
newAntClassLoader,17,1,0.00021404109589041095,26496.0,"(10000.0, 100000.0]",4
newClient,9,1,0.00021404109589041095,26497.0,"(10000.0, 100000.0]",2
newCondition,12,1,0.00021404109589041095,26498.0,"(10000.0, 100000.0]",2
newDecoder,10,1,0.00021404109589041095,26499.0,"(10000.0, 100000.0]",2
newDirectoryStream,18,1,0.00021404109589041095,26500.0,"(10000.0, 100000.0]",3
newFileName,11,1,0.00021404109589041095,26501.0,"(10000.0, 100000.0]",3
newRemoverWithStrategy,22,1,0.00021404109589041095,26502.0,"(10000.0, 100000.0]",4
newHashMapWithExpectedSize,26,1,0.00021404109589041095,26503.0,"(10000.0, 100000.0]",6
newImpersonatingProxy,21,1,0.00021404109589041095,26504.0,"(10000.0, 100000.0]",3
newInheritingACL,16,1,0.00021404109589041095,26505.0,"(10000.0, 100000.0]",3
newInstanceDetailPage,21,1,0.00021404109589041095,26506.0,"(10000.0, 100000.0]",4
newProjectDescription,21,1,0.00021404109589041095,26507.0,"(10000.0, 100000.0]",3
newReflectionProvider,21,1,0.00021404109589041095,26508.0,"(10000.0, 100000.0]",3
pinClassLoader,14,1,0.00021404109589041095,26509.0,"(10000.0, 100000.0]",3
plusMinutes,11,1,0.00021404109589041095,26510.0,"(10000.0, 100000.0]",2
plusMonths,10,1,0.00021404109589041095,26511.0,"(10000.0, 100000.0]",2
readHeavyCounterAdd,19,1,0.00021404109589041095,26512.0,"(10000.0, 100000.0]",4
registerArrayType,17,1,0.00021404109589041095,26513.0,"(10000.0, 100000.0]",3
registerCommandExecutionHook,28,1,0.00021404109589041095,26514.0,"(10000.0, 100000.0]",4
registerConcurrencyStrategy,27,1,0.00021404109589041095,26515.0,"(10000.0, 100000.0]",3
registerCustomEditor,20,1,0.00021404109589041095,26516.0,"(10000.0, 100000.0]",3
registerDriver,14,1,0.00021404109589041095,26517.0,"(10000.0, 100000.0]",2
registerEventListener,21,1,0.00021404109589041095,26518.0,"(10000.0, 100000.0]",3
registerEventNotifier,21,1,0.00021404109589041095,26519.0,"(10000.0, 100000.0]",3
registerFeatures,16,1,0.00021404109589041095,26520.0,"(10000.0, 100000.0]",2
registerIfApplicable,20,1,0.00021404109589041095,26521.0,"(10000.0, 100000.0]",3
registerMetaListener,20,1,0.00021404109589041095,26522.0,"(10000.0, 100000.0]",3
registerMetricsPublisher,24,1,0.00021404109589041095,26523.0,"(10000.0, 100000.0]",3
registerPropertiesStrategy,26,1,0.00021404109589041095,26524.0,"(10000.0, 100000.0]",3
registerSchedulersHook,22,1,0.00021404109589041095,26525.0,"(10000.0, 100000.0]",3
registerSecurityProvider,24,1,0.00021404109589041095,26526.0,"(10000.0, 100000.0]",3
registerTypeAdapterFactory,26,1,0.00021404109589041095,26527.0,"(10000.0, 100000.0]",4
regexp,6,1,0.00021404109589041095,26528.0,"(10000.0, 100000.0]",1
refreshTicks,12,1,0.00021404109589041095,26529.0,"(10000.0, 100000.0]",2
refreshSelectorToolbar,22,1,0.00021404109589041095,26530.0,"(10000.0, 100000.0]",3
readonly,8,1,0.00021404109589041095,26531.0,"(10000.0, 100000.0]",1
readHeavyUpdateMax,18,1,0.00021404109589041095,26532.0,"(10000.0, 100000.0]",4
readPassword,12,1,0.00021404109589041095,26533.0,"(10000.0, 100000.0]",2
readSymbolicLink,16,1,0.00021404109589041095,26534.0,"(10000.0, 100000.0]",3
readWorkspaceId,15,1,0.00021404109589041095,26535.0,"(10000.0, 100000.0]",3
readableBytes,13,1,0.00021404109589041095,26536.0,"(10000.0, 100000.0]",2
readlink,8,1,0.00021404109589041095,26537.0,"(10000.0, 100000.0]",1
receive,7,1,0.00021404109589041095,26538.0,"(10000.0, 100000.0]",1
refreshPartState,16,1,0.00021404109589041095,26539.0,"(10000.0, 100000.0]",3
redefine,8,1,0.00021404109589041095,26540.0,"(10000.0, 100000.0]",1
redirectOutput,14,1,0.00021404109589041095,26541.0,"(10000.0, 100000.0]",2
redirectToAttachment,20,1,0.00021404109589041095,26542.0,"(10000.0, 100000.0]",3
redrawData,10,1,0.00021404109589041095,26543.0,"(10000.0, 100000.0]",2
refEq,5,1,0.00021404109589041095,26544.0,"(10000.0, 100000.0]",2
refreshLocal,12,1,0.00021404109589041095,26545.0,"(10000.0, 100000.0]",2
relativize,10,1,0.00021404109589041095,26546.0,"(10000.0, 100000.0]",1
releaseAll,10,1,0.00021404109589041095,26547.0,"(10000.0, 100000.0]",2
releaseConnection,17,1,0.00021404109589041095,26548.0,"(10000.0, 100000.0]",2
replaceVariables,16,1,0.00021404109589041095,26549.0,"(10000.0, 100000.0]",2
removeSpringConfig,18,1,0.00021404109589041095,26550.0,"(10000.0, 100000.0]",3
removeTrailingSlash,19,1,0.00021404109589041095,26551.0,"(10000.0, 100000.0]",3
removeTrigger,13,1,0.00021404109589041095,26552.0,"(10000.0, 100000.0]",2
renameFile,10,1,0.00021404109589041095,26553.0,"(10000.0, 100000.0]",2
replaceActions,14,1,0.00021404109589041095,26554.0,"(10000.0, 100000.0]",2
replaceChild,12,1,0.00021404109589041095,26555.0,"(10000.0, 100000.0]",2
reportStatus,12,1,0.00021404109589041095,26556.0,"(10000.0, 100000.0]",2
removeSelectionListener,23,1,0.00021404109589041095,26557.0,"(10000.0, 100000.0]",3
requestStart,12,1,0.00021404109589041095,26558.0,"(10000.0, 100000.0]",2
requireDispatchAllowed,22,1,0.00021404109589041095,26559.0,"(10000.0, 100000.0]",3
requirePOST,11,1,0.00021404109589041095,26560.0,"(10000.0, 100000.0]",2
resetAndSave,12,1,0.00021404109589041095,26561.0,"(10000.0, 100000.0]",3
resetPerformanceStats,21,1,0.00021404109589041095,26562.0,"(10000.0, 100000.0]",3
resetRequest,12,1,0.00021404109589041095,26563.0,"(10000.0, 100000.0]",2
removeSignalingKey,18,1,0.00021404109589041095,26564.0,"(10000.0, 100000.0]",3
removeRegistrationLock,22,1,0.00021404109589041095,26565.0,"(10000.0, 100000.0]",3
rememberMeRequested,19,1,0.00021404109589041095,26566.0,"(10000.0, 100000.0]",3
removeConnectionType,20,1,0.00021404109589041095,26567.0,"(10000.0, 100000.0]",3
rememberme,10,1,0.00021404109589041095,26568.0,"(10000.0, 100000.0]",1
removeActions,13,1,0.00021404109589041095,26569.0,"(10000.0, 100000.0]",2
removeAllElements,17,1,0.00021404109589041095,26570.0,"(10000.0, 100000.0]",3
removeAllSpringConfig,21,1,0.00021404109589041095,26571.0,"(10000.0, 100000.0]",4
removeBlacklistSignature,24,1,0.00021404109589041095,26572.0,"(10000.0, 100000.0]",3
removeBuildListener,19,1,0.00021404109589041095,26573.0,"(10000.0, 100000.0]",3
removeDataSource,16,1,0.00021404109589041095,26574.0,"(10000.0, 100000.0]",3
removeRange,11,1,0.00021404109589041095,26575.0,"(10000.0, 100000.0]",2
removeDataSourceRegistryListener,32,1,0.00021404109589041095,26576.0,"(10000.0, 100000.0]",5
removeEldestEntry,17,1,0.00021404109589041095,26577.0,"(10000.0, 100000.0]",3
removeFileExtension,19,1,0.00021404109589041095,26578.0,"(10000.0, 100000.0]",3
removeNetworkProfile,20,1,0.00021404109589041095,26579.0,"(10000.0, 100000.0]",3
removePin,9,1,0.00021404109589041095,26580.0,"(10000.0, 100000.0]",2
removePublisher,15,1,0.00021404109589041095,26581.0,"(10000.0, 100000.0]",2
readHeavyLatencyAdd,19,1,0.00021404109589041095,26582.0,"(10000.0, 100000.0]",4
readHeavyCommandExecution,25,1,0.00021404109589041095,26583.0,"(10000.0, 100000.0]",4
pointsItself,12,1,0.00021404109589041095,26584.0,"(10000.0, 100000.0]",2
readFromOffset,14,1,0.00021404109589041095,26585.0,"(10000.0, 100000.0]",3
pref_page_database_general_label_show_host_name,47,1,0.00021404109589041095,26586.0,"(10000.0, 100000.0]",8
