name,length,count,frequency,rank,rank_bin,wordCount
DeleteBuildsCommand_ShortDescription,36,1,6.366993505666624e-05,26741.0,"(10000.0, 100000.0]",5
DBPConnectionBootstrap,22,1,6.366993505666624e-05,26742.0,"(10000.0, 100000.0]",3
DeleteBuildsCommand,19,1,6.366993505666624e-05,26743.0,"(10000.0, 100000.0]",3
DeferredProcessingAware,23,1,6.366993505666624e-05,26744.0,"(10000.0, 100000.0]",3
DefaultWhitelist,16,1,6.366993505666624e-05,26745.0,"(10000.0, 100000.0]",2
DefaultViewsTabsBar_DisplayName,31,1,6.366993505666624e-05,26746.0,"(10000.0, 100000.0]",6
DefaultUserCanonicalIdResolver,30,1,6.366993505666624e-05,26747.0,"(10000.0, 100000.0]",5
DefaultStackTraceCleanerProvider,32,1,6.366993505666624e-05,26748.0,"(10000.0, 100000.0]",5
DefaultSimplePageDecorator,26,1,6.366993505666624e-05,26749.0,"(10000.0, 100000.0]",4
DefaultSettingsProvider_DisplayName,35,1,6.366993505666624e-05,26750.0,"(10000.0, 100000.0]",5
DefaultProjectNamingStrategy_DisplayName,40,1,6.366993505666624e-05,26751.0,"(10000.0, 100000.0]",6
DefaultPOSIXHandler,19,1,6.366993505666624e-05,26752.0,"(10000.0, 100000.0]",3
DefaultNameStrategy,19,1,6.366993505666624e-05,26753.0,"(10000.0, 100000.0]",3
DefaultMyViewsTabsBar_DisplayName,33,1,6.366993505666624e-05,26754.0,"(10000.0, 100000.0]",7
DefaultKnownHostsServerKeyVerifier,34,1,6.366993505666624e-05,26755.0,"(10000.0, 100000.0]",6
DisablePluginCommand_NoSuchStrategy,35,1,6.366993505666624e-05,26756.0,"(10000.0, 100000.0]",6
DisablePluginCommand_PrintUsageSummary,38,1,6.366993505666624e-05,26757.0,"(10000.0, 100000.0]",6
DisablePluginCommand_ShortDescription,37,1,6.366993505666624e-05,26758.0,"(10000.0, 100000.0]",5
DisablePluginCommand_StatusMessage,34,1,6.366993505666624e-05,26759.0,"(10000.0, 100000.0]",5
EDITABLE,8,1,6.366993505666624e-05,26760.0,"(10000.0, 100000.0]",1
EC,2,1,6.366993505666624e-05,26761.0,"(10000.0, 100000.0]",1
DynamicType,11,1,6.366993505666624e-05,26762.0,"(10000.0, 100000.0]",2
DynamicProxyConverter,21,1,6.366993505666624e-05,26763.0,"(10000.0, 100000.0]",3
DynamicConverter,16,1,6.366993505666624e-05,26764.0,"(10000.0, 100000.0]",2
DumbSlave_displayName,21,1,6.366993505666624e-05,26765.0,"(10000.0, 100000.0]",4
DropwizardResourceConfig,24,1,6.366993505666624e-05,26766.0,"(10000.0, 100000.0]",3
DriverTreeViewer,16,1,6.366993505666624e-05,26767.0,"(10000.0, 100000.0]",3
DriverPropertyInfo,18,1,6.366993505666624e-05,26768.0,"(10000.0, 100000.0]",3
DriverDownloadDialog,20,1,6.366993505666624e-05,26769.0,"(10000.0, 100000.0]",3
DriverCategory,14,1,6.366993505666624e-05,26770.0,"(10000.0, 100000.0]",2
DoubleClickEvent,16,1,6.366993505666624e-05,26771.0,"(10000.0, 100000.0]",3
DosFileAttributes,17,1,6.366993505666624e-05,26772.0,"(10000.0, 100000.0]",3
DocumentReader,14,1,6.366993505666624e-05,26773.0,"(10000.0, 100000.0]",2
DocumentFactory,15,1,6.366993505666624e-05,26774.0,"(10000.0, 100000.0]",2
DocumentException,17,1,6.366993505666624e-05,26775.0,"(10000.0, 100000.0]",2
DispatcherType,14,1,6.366993505666624e-05,26776.0,"(10000.0, 100000.0]",2
DispatchValidator,17,1,6.366993505666624e-05,26777.0,"(10000.0, 100000.0]",2
DiskSpaceMonitor_MarkedOnline,29,1,6.366993505666624e-05,26778.0,"(10000.0, 100000.0]",5
DiskSpaceMonitor_MarkedOffline,30,1,6.366993505666624e-05,26779.0,"(10000.0, 100000.0]",5
DiskSpaceMonitor_DisplayName,28,1,6.366993505666624e-05,26780.0,"(10000.0, 100000.0]",5
DiskSpaceMonitorDescriptor_DiskSpace_FreeSpaceTooLow,52,1,6.366993505666624e-05,26781.0,"(10000.0, 100000.0]",10
DiskSpaceMonitorDescriptor_DiskSpace_FreeSpace,46,1,6.366993505666624e-05,26782.0,"(10000.0, 100000.0]",8
DiscoverServiceNames,20,1,6.366993505666624e-05,26783.0,"(10000.0, 100000.0]",3
DiscoverClasses,15,1,6.366993505666624e-05,26784.0,"(10000.0, 100000.0]",2
DisconnectNodeCommand_ShortDescription,38,1,6.366993505666624e-05,26785.0,"(10000.0, 100000.0]",5
Disabled,8,1,6.366993505666624e-05,26786.0,"(10000.0, 100000.0]",1
DefaultInstantiatorProvider,27,1,6.366993505666624e-05,26787.0,"(10000.0, 100000.0]",3
DefaultGlobalSettingsProvider_DisplayName,41,1,6.366993505666624e-05,26788.0,"(10000.0, 100000.0]",6
DefaultFullHttpResponse,23,1,6.366993505666624e-05,26789.0,"(10000.0, 100000.0]",4
DENY,4,1,6.366993505666624e-05,26790.0,"(10000.0, 100000.0]",1
DEFAULT_TYPE,12,1,6.366993505666624e-05,26791.0,"(10000.0, 100000.0]",1
DEFAULT_PATTERN,15,1,6.366993505666624e-05,26792.0,"(10000.0, 100000.0]",1
DEFAULT_MAX_ATTEMPTS,20,1,6.366993505666624e-05,26793.0,"(10000.0, 100000.0]",1
DEFAULT_INCOMPATIBLE_IMPROVEMENTS,33,1,6.366993505666624e-05,26794.0,"(10000.0, 100000.0]",1
DEFAULT_ENCODING,16,1,6.366993505666624e-05,26795.0,"(10000.0, 100000.0]",1
DEFAULT_DATABASE,16,1,6.366993505666624e-05,26796.0,"(10000.0, 100000.0]",1
DEFAULT_COLUMNS_ORDINAL_PROPERTIES_END,38,1,6.366993505666624e-05,26797.0,"(10000.0, 100000.0]",1
DEFAULT_COLUMNS_ORDINAL_ACTIONS_END,35,1,6.366993505666624e-05,26798.0,"(10000.0, 100000.0]",1
DEEP_TREE_MATCH,15,1,6.366993505666624e-05,26799.0,"(10000.0, 100000.0]",1
DEBUG_LOG_FILE_NAME,19,1,6.366993505666624e-05,26800.0,"(10000.0, 100000.0]",1
DEBUG_INT,9,1,6.366993505666624e-05,26801.0,"(10000.0, 100000.0]",1
DCONST_0,8,1,6.366993505666624e-05,26802.0,"(10000.0, 100000.0]",2
DBeaverCoreAdapterFactory,25,1,6.366993505666624e-05,26803.0,"(10000.0, 100000.0]",5
DBServiceConnections,20,1,6.366993505666624e-05,26804.0,"(10000.0, 100000.0]",3
DBSTable,8,1,6.366993505666624e-05,26805.0,"(10000.0, 100000.0]",2
DBSObjectCache,14,1,6.366993505666624e-05,26806.0,"(10000.0, 100000.0]",3
DBSEntityAttribute,18,1,6.366993505666624e-05,26807.0,"(10000.0, 100000.0]",3
DBRRunnableContext,18,1,6.366993505666624e-05,26808.0,"(10000.0, 100000.0]",3
DBRProcessListener,18,1,6.366993505666624e-05,26809.0,"(10000.0, 100000.0]",3
DBPRegistryListener,19,1,6.366993505666624e-05,26810.0,"(10000.0, 100000.0]",3
DBPObject,9,1,6.366993505666624e-05,26811.0,"(10000.0, 100000.0]",2
DBPNativeClientLocation,23,1,6.366993505666624e-05,26812.0,"(10000.0, 100000.0]",4
DBPExternalFileManager,22,1,6.366993505666624e-05,26813.0,"(10000.0, 100000.0]",4
DBPEventListener,16,1,6.366993505666624e-05,26814.0,"(10000.0, 100000.0]",3
DBPDriverDependencies,21,1,6.366993505666624e-05,26815.0,"(10000.0, 100000.0]",3
DBPDataSourceTask,17,1,6.366993505666624e-05,26816.0,"(10000.0, 100000.0]",4
DBPDataSourceInfo,17,1,6.366993505666624e-05,26817.0,"(10000.0, 100000.0]",4
DEFAULT_WAIT_DURATION,21,1,6.366993505666624e-05,26818.0,"(10000.0, 100000.0]",1
DEPTH_INFINITE,14,1,6.366993505666624e-05,26819.0,"(10000.0, 100000.0]",1
DefaultDatabaseIdProvider,25,1,6.366993505666624e-05,26820.0,"(10000.0, 100000.0]",4
DETACHED,8,1,6.366993505666624e-05,26821.0,"(10000.0, 100000.0]",1
DefaultCrumbIssuer_DisplayName,30,1,6.366993505666624e-05,26822.0,"(10000.0, 100000.0]",5
DefaultClassResolver,20,1,6.366993505666624e-05,26823.0,"(10000.0, 100000.0]",3
DefaultCertificateStorage,25,1,6.366993505666624e-05,26824.0,"(10000.0, 100000.0]",3
Decoder,7,1,6.366993505666624e-05,26825.0,"(10000.0, 100000.0]",1
DatabaseOutputView,18,1,6.366993505666624e-05,26826.0,"(10000.0, 100000.0]",3
DatabaseMetaData,16,1,6.366993505666624e-05,26827.0,"(10000.0, 100000.0]",3
DatabaseBrowserView,19,1,6.366993505666624e-05,26828.0,"(10000.0, 100000.0]",3
DataWriter,10,1,6.366993505666624e-05,26829.0,"(10000.0, 100000.0]",2
DataSourceTransactionLogHandler,31,1,6.366993505666624e-05,26830.0,"(10000.0, 100000.0]",5
DataSourcePendingTransactionsHandler,36,1,6.366993505666624e-05,26831.0,"(10000.0, 100000.0]",5
DataSourceMigrateHandler,24,1,6.366993505666624e-05,26832.0,"(10000.0, 100000.0]",4
DataSourceDisconnectProjectHandler,34,1,6.366993505666624e-05,26833.0,"(10000.0, 100000.0]",5
DataSourceDisconnectOtherHandler,32,1,6.366993505666624e-05,26834.0,"(10000.0, 100000.0]",5
DataSourceDisconnectHandler,27,1,6.366993505666624e-05,26835.0,"(10000.0, 100000.0]",4
DataSourceDisconnectAllHandler,30,1,6.366993505666624e-05,26836.0,"(10000.0, 100000.0]",5
DataSourceDescriptorManager,27,1,6.366993505666624e-05,26837.0,"(10000.0, 100000.0]",4
DataSourceCreateHandler,23,1,6.366993505666624e-05,26838.0,"(10000.0, 100000.0]",4
DataSourceConnectHandler,24,1,6.366993505666624e-05,26839.0,"(10000.0, 100000.0]",4
DataSourceAutoCommitHandler,27,1,6.366993505666624e-05,26840.0,"(10000.0, 100000.0]",5
DUP_X2,6,1,6.366993505666624e-05,26841.0,"(10000.0, 100000.0]",2
DUP_X1,6,1,6.366993505666624e-05,26842.0,"(10000.0, 100000.0]",2
DUMMYUNIONNAME,14,1,6.366993505666624e-05,26843.0,"(10000.0, 100000.0]",1
DSA,3,1,6.366993505666624e-05,26844.0,"(10000.0, 100000.0]",1
DRIVER_CLASS_MISSING,20,1,6.366993505666624e-05,26845.0,"(10000.0, 100000.0]",1
DHPublicKey,11,1,6.366993505666624e-05,26846.0,"(10000.0, 100000.0]",3
DHParameterSpec,15,1,6.366993505666624e-05,26847.0,"(10000.0, 100000.0]",3
DEVELOPMENT_APNS_HOST,21,1,6.366993505666624e-05,26848.0,"(10000.0, 100000.0]",1
Cause_UpstreamCause_CausedBy,28,1,6.366993505666624e-05,26849.0,"(10000.0, 100000.0]",5
Cause_RemoteCause_ShortDescriptionWithNote,42,1,6.366993505666624e-05,26850.0,"(10000.0, 100000.0]",7
Cause_RemoteCause_ShortDescription,34,1,6.366993505666624e-05,26851.0,"(10000.0, 100000.0]",5
AddJobToViewCommand_ShortDescription,36,1,6.366993505666624e-05,26852.0,"(10000.0, 100000.0]",7
AncestorInPath,14,1,6.366993505666624e-05,26853.0,"(10000.0, 100000.0]",3
AmazonServiceException,22,1,6.366993505666624e-05,26854.0,"(10000.0, 100000.0]",3
AmazonSQSClientBuilder,22,1,6.366993505666624e-05,26855.0,"(10000.0, 100000.0]",4
AmazonSQS,9,1,6.366993505666624e-05,26856.0,"(10000.0, 100000.0]",2
AmazonClientException,21,1,6.366993505666624e-05,26857.0,"(10000.0, 100000.0]",3
Aggregator,10,1,6.366993505666624e-05,26858.0,"(10000.0, 100000.0]",1
AgentCopier,11,1,6.366993505666624e-05,26859.0,"(10000.0, 100000.0]",2
AdministrativeMonitorsDecorator_DisplayName,43,1,6.366993505666624e-05,26860.0,"(10000.0, 100000.0]",5
AdministrativeMonitorsApi,25,1,6.366993505666624e-05,26861.0,"(10000.0, 100000.0]",3
AdminCallableWhitelist,22,1,6.366993505666624e-05,26862.0,"(10000.0, 100000.0]",3
AdminCallableMonitor_DisplayName,32,1,6.366993505666624e-05,26863.0,"(10000.0, 100000.0]",5
AdminBizImpl,12,1,6.366993505666624e-05,26864.0,"(10000.0, 100000.0]",3
AddressException,16,1,6.366993505666624e-05,26865.0,"(10000.0, 100000.0]",2
AddJobToViewCommand,19,1,6.366993505666624e-05,26866.0,"(10000.0, 100000.0]",5
Auth,4,1,6.366993505666624e-05,26867.0,"(10000.0, 100000.0]",1
AddBookmarkHandler,18,1,6.366993505666624e-05,26868.0,"(10000.0, 100000.0]",3
ActiveWizard,12,1,6.366993505666624e-05,26869.0,"(10000.0, 100000.0]",2
AccessDeniedHandler,19,1,6.366993505666624e-05,26870.0,"(10000.0, 100000.0]",3
AccessDeniedException_MissingPermissions,40,1,6.366993505666624e-05,26871.0,"(10000.0, 100000.0]",5
AcceptLicenseDialog,19,1,6.366993505666624e-05,26872.0,"(10000.0, 100000.0]",3
AbstractXmlWriter,17,1,6.366993505666624e-05,26873.0,"(10000.0, 100000.0]",3
AbstractXmlReader,17,1,6.366993505666624e-05,26874.0,"(10000.0, 100000.0]",3
AbstractUIPlugin,16,1,6.366993505666624e-05,26875.0,"(10000.0, 100000.0]",3
AbstractSubTask,15,1,6.366993505666624e-05,26876.0,"(10000.0, 100000.0]",3
AbstractQueueTask,17,1,6.366993505666624e-05,26877.0,"(10000.0, 100000.0]",3
AbstractQueueSorterImpl,23,1,6.366993505666624e-05,26878.0,"(10000.0, 100000.0]",4
AbstractProject_WorkspaceTitleOnComputer,40,1,6.366993505666624e-05,26879.0,"(10000.0, 100000.0]",6
AbstractProject_WorkspaceTitle,30,1,6.366993505666624e-05,26880.0,"(10000.0, 100000.0]",4
AnnotatedElementUtils,21,1,6.366993505666624e-05,26881.0,"(10000.0, 100000.0]",3
AntPathRequestMatcher,21,1,6.366993505666624e-05,26882.0,"(10000.0, 100000.0]",4
AnyTypePermission,17,1,6.366993505666624e-05,26883.0,"(10000.0, 100000.0]",3
ApiCrumbExclusion,17,1,6.366993505666624e-05,26884.0,"(10000.0, 100000.0]",3
AtomicMoveNotSupportedException,31,1,6.366993505666624e-05,26885.0,"(10000.0, 100000.0]",5
AssetManager,12,1,6.366993505666624e-05,26886.0,"(10000.0, 100000.0]",2
AssertionFailedError,20,1,6.366993505666624e-05,26887.0,"(10000.0, 100000.0]",3
AsNeeded,8,1,6.366993505666624e-05,26888.0,"(10000.0, 100000.0]",2
ArtifactArchiver_SkipBecauseOnlyIfSuccessful,44,1,6.366993505666624e-05,26889.0,"(10000.0, 100000.0]",7
ArtifactArchiver_NoIncludes,27,1,6.366993505666624e-05,26890.0,"(10000.0, 100000.0]",4
ArtifactArchiver_DisplayName,28,1,6.366993505666624e-05,26891.0,"(10000.0, 100000.0]",4
ArtifactArchiver_ARCHIVING_ARTIFACTS,36,1,6.366993505666624e-05,26892.0,"(10000.0, 100000.0]",3
ArithmeticException,19,1,6.366993505666624e-05,26893.0,"(10000.0, 100000.0]",2
AreaRendererEndType,19,1,6.366993505666624e-05,26894.0,"(10000.0, 100000.0]",4
ArchitectureMonitor_DisplayName,31,1,6.366993505666624e-05,26895.0,"(10000.0, 100000.0]",4
ApplicationTracer,17,1,6.366993505666624e-05,26896.0,"(10000.0, 100000.0]",2
AppenderBase,12,1,6.366993505666624e-05,26897.0,"(10000.0, 100000.0]",2
Api_WrapperParamInvalid,23,1,6.366993505666624e-05,26898.0,"(10000.0, 100000.0]",4
Api_NoXPathMatch,16,1,6.366993505666624e-05,26899.0,"(10000.0, 100000.0]",5
Api_MultipleMatch,17,1,6.366993505666624e-05,26900.0,"(10000.0, 100000.0]",3
ApiTokenProperty_LegacyTokenName,32,1,6.366993505666624e-05,26901.0,"(10000.0, 100000.0]",6
ApiTokenProperty_DisplayName,28,1,6.366993505666624e-05,26902.0,"(10000.0, 100000.0]",5
ApiTokenProperty_ChangeToken_TokenIsHidden,42,1,6.366993505666624e-05,26903.0,"(10000.0, 100000.0]",8
ApiTokenProperty_ChangeToken_SuccessHidden,42,1,6.366993505666624e-05,26904.0,"(10000.0, 100000.0]",7
ApiTokenProperty_ChangeToken_Success,36,1,6.366993505666624e-05,26905.0,"(10000.0, 100000.0]",6
ApiTokenProperty_ChangeToken_CapabilityNotAllowed,49,1,6.366993505666624e-05,26906.0,"(10000.0, 100000.0]",8
ApiTokenPropertyEnabledNewLegacyAdministrativeMonitor_displayName,65,1,6.366993505666624e-05,26907.0,"(10000.0, 100000.0]",10
ApiTokenPropertyEnabledNewLegacyAdministrativeMonitor,53,1,6.366993505666624e-05,26908.0,"(10000.0, 100000.0]",8
ApiTokenPropertyDisabledDefaultAdministrativeMonitor_displayName,64,1,6.366993505666624e-05,26909.0,"(10000.0, 100000.0]",9
ApiTokenPropertyDisabledDefaultAdministrativeMonitor,52,1,6.366993505666624e-05,26910.0,"(10000.0, 100000.0]",7
ApiTokenFilter,14,1,6.366993505666624e-05,26911.0,"(10000.0, 100000.0]",3
AbstractProject_WorkspaceOffline,32,1,6.366993505666624e-05,26912.0,"(10000.0, 100000.0]",4
AbstractProject_UpstreamBuildInProgress,39,1,6.366993505666624e-05,26913.0,"(10000.0, 100000.0]",6
AbstractProject_Pronoun,23,1,6.366993505666624e-05,26914.0,"(10000.0, 100000.0]",3
AbstractAppenderFactory,23,1,6.366993505666624e-05,26915.0,"(10000.0, 100000.0]",3
AboutJenkins_Description,24,1,6.366993505666624e-05,26916.0,"(10000.0, 100000.0]",3
AbortPolicy,11,1,6.366993505666624e-05,26917.0,"(10000.0, 100000.0]",2
AWSCredentialsProvider,22,1,6.366993505666624e-05,26918.0,"(10000.0, 100000.0]",3
ATTR_URL,8,1,6.366993505666624e-05,26919.0,"(10000.0, 100000.0]",1
ATTR_PROVIDER,13,1,6.366993505666624e-05,26920.0,"(10000.0, 100000.0]",1
ATTR_PORT,9,1,6.366993505666624e-05,26921.0,"(10000.0, 100000.0]",1
ATTR_ID,7,1,6.366993505666624e-05,26922.0,"(10000.0, 100000.0]",1
ATTR_DIRECTORY,14,1,6.366993505666624e-05,26923.0,"(10000.0, 100000.0]",1
ATTR_CUSTOM,11,1,6.366993505666624e-05,26924.0,"(10000.0, 100000.0]",1
ATTR_CATEGORY,13,1,6.366993505666624e-05,26925.0,"(10000.0, 100000.0]",1
ASTSizeFunction,15,1,6.366993505666624e-05,26926.0,"(10000.0, 100000.0]",3
ASCII_TEXT_START,16,1,6.366993505666624e-05,26927.0,"(10000.0, 100000.0]",1
ARROW_RIGHT,11,1,6.366993505666624e-05,26928.0,"(10000.0, 100000.0]",1
ARROW_LEFT,10,1,6.366993505666624e-05,26929.0,"(10000.0, 100000.0]",1
APPLICATION_XML,15,1,6.366993505666624e-05,26930.0,"(10000.0, 100000.0]",1
API,3,1,6.366993505666624e-05,26931.0,"(10000.0, 100000.0]",1
ANY_PORT,8,1,6.366993505666624e-05,26932.0,"(10000.0, 100000.0]",1
ANY_HOST,8,1,6.366993505666624e-05,26933.0,"(10000.0, 100000.0]",1
ALIVE,5,1,6.366993505666624e-05,26934.0,"(10000.0, 100000.0]",1
ADMIN,5,1,6.366993505666624e-05,26935.0,"(10000.0, 100000.0]",1
ADD_ROW,7,1,6.366993505666624e-05,26936.0,"(10000.0, 100000.0]",1
ACONST_NULL,11,1,6.366993505666624e-05,26937.0,"(10000.0, 100000.0]",1
ACEGI_SECURITY_HASHED_REMEMBER_ME_COOKIE_KEY,44,1,6.366993505666624e-05,26938.0,"(10000.0, 100000.0]",1
ACC_SYNTHETIC,13,1,6.366993505666624e-05,26939.0,"(10000.0, 100000.0]",1
ACC_BRIDGE,10,1,6.366993505666624e-05,26940.0,"(10000.0, 100000.0]",1
ABORTED_ANIME,13,1,6.366993505666624e-05,26941.0,"(10000.0, 100000.0]",1
ABORT,5,1,6.366993505666624e-05,26942.0,"(10000.0, 100000.0]",1
AboutJenkins_DisplayName,24,1,6.366993505666624e-05,26943.0,"(10000.0, 100000.0]",4
AbstractBase,12,1,6.366993505666624e-05,26944.0,"(10000.0, 100000.0]",2
AbstractProject_PollingVetoed,29,1,6.366993505666624e-05,26945.0,"(10000.0, 100000.0]",4
AbstractBuildRangeCommand,25,1,6.366993505666624e-05,26946.0,"(10000.0, 100000.0]",4
AbstractProject_PollingABorted,30,1,6.366993505666624e-05,26947.0,"(10000.0, 100000.0]",5
AbstractProject_NoSCM,21,1,6.366993505666624e-05,26948.0,"(10000.0, 100000.0]",4
AbstractProject_NoBuilds,24,1,6.366993505666624e-05,26949.0,"(10000.0, 100000.0]",4
AbstractProject_NewBuildForWorkspace,36,1,6.366993505666624e-05,26950.0,"(10000.0, 100000.0]",6
AbstractProject_DownstreamBuildInProgress,41,1,6.366993505666624e-05,26951.0,"(10000.0, 100000.0]",6
AbstractProject_Disabled,24,1,6.366993505666624e-05,26952.0,"(10000.0, 100000.0]",3
AbstractProject_CustomWorkspaceEmpty,36,1,6.366993505666624e-05,26953.0,"(10000.0, 100000.0]",5
AbstractProject_AwaitingBuildForWorkspace,41,1,6.366993505666624e-05,26954.0,"(10000.0, 100000.0]",6
AbstractProject_Aborted,23,1,6.366993505666624e-05,26955.0,"(10000.0, 100000.0]",3
AbstractProcessor,17,1,6.366993505666624e-05,26956.0,"(10000.0, 100000.0]",2
AbstractPreferenceInitializer,29,1,6.366993505666624e-05,26957.0,"(10000.0, 100000.0]",3
AbstractPopupPanel,18,1,6.366993505666624e-05,26958.0,"(10000.0, 100000.0]",3
AbstractPartRenderer,20,1,6.366993505666624e-05,26959.0,"(10000.0, 100000.0]",3
AbstractPageListener,20,1,6.366993505666624e-05,26960.0,"(10000.0, 100000.0]",3
AbstractObjectManager,21,1,6.366993505666624e-05,26961.0,"(10000.0, 100000.0]",3
AbstractNodeMonitorDescriptor_NoDataYet,39,1,6.366993505666624e-05,26962.0,"(10000.0, 100000.0]",7
AbstractIterator,16,1,6.366993505666624e-05,26963.0,"(10000.0, 100000.0]",2
AbstractItem_NewNameUnchanged,29,1,6.366993505666624e-05,26964.0,"(10000.0, 100000.0]",5
AbstractItem_FailureToStopBuilds,32,1,6.366993505666624e-05,26965.0,"(10000.0, 100000.0]",6
AbstractItem_BeingDeleted,25,1,6.366993505666624e-05,26966.0,"(10000.0, 100000.0]",4
AbstractDescriptor,18,1,6.366993505666624e-05,26967.0,"(10000.0, 100000.0]",2
AbstractByteBufferCommandTransport,34,1,6.366993505666624e-05,26968.0,"(10000.0, 100000.0]",5
AbstractBuild_KeptBecause,25,1,6.366993505666624e-05,26969.0,"(10000.0, 100000.0]",4
AbstractBuild_BuildingRemotely,30,1,6.366993505666624e-05,26970.0,"(10000.0, 100000.0]",4
AbstractBuild_BuildingOnMaster,30,1,6.366993505666624e-05,26971.0,"(10000.0, 100000.0]",5
AbstractBuild_BuildingInWorkspace,33,1,6.366993505666624e-05,26972.0,"(10000.0, 100000.0]",5
AbstractBuild_Building,22,1,6.366993505666624e-05,26973.0,"(10000.0, 100000.0]",3
AttributeNameIterator,21,1,6.366993505666624e-05,26974.0,"(10000.0, 100000.0]",3
AuthenticationDetailsSource,27,1,6.366993505666624e-05,26975.0,"(10000.0, 100000.0]",3
Cause_LegacyCodeCause_ShortDescription,38,1,6.366993505666624e-05,26976.0,"(10000.0, 100000.0]",6
CMD_DISCONNECT_OTHER,20,1,6.366993505666624e-05,26977.0,"(10000.0, 100000.0]",1
CONFIRM_ENTITY_DELETE,21,1,6.366993505666624e-05,26978.0,"(10000.0, 100000.0]",1
CONFIRM_DANGER_SQL,18,1,6.366993505666624e-05,26979.0,"(10000.0, 100000.0]",1
CONFIGURE_UPDATECENTER,22,1,6.366993505666624e-05,26980.0,"(10000.0, 100000.0]",1
CONCURRENT_BUILD,16,1,6.366993505666624e-05,26981.0,"(10000.0, 100000.0]",1
COMPARATOR,10,1,6.366993505666624e-05,26982.0,"(10000.0, 100000.0]",1
COLOR_WIDGET_BACKGROUND,23,1,6.366993505666624e-05,26983.0,"(10000.0, 100000.0]",1
COLOR_UNCOMMITTED,17,1,6.366993505666624e-05,26984.0,"(10000.0, 100000.0]",1
COLOR_TRANSACTION,17,1,6.366993505666624e-05,26985.0,"(10000.0, 100000.0]",1
COLOR_REVERTED,14,1,6.366993505666624e-05,26986.0,"(10000.0, 100000.0]",1
COLOR_RED,9,1,6.366993505666624e-05,26987.0,"(10000.0, 100000.0]",1
CMD_TOGGLE_SEPARATE_CONNECTION,30,1,6.366993505666624e-05,26988.0,"(10000.0, 100000.0]",1
CMD_SQL_RENAME,14,1,6.366993505666624e-05,26989.0,"(10000.0, 100000.0]",1
CMD_SQL_EDITOR_OPEN,19,1,6.366993505666624e-05,26990.0,"(10000.0, 100000.0]",1
CMD_DISCONNECT_ALL,18,1,6.366993505666624e-05,26991.0,"(10000.0, 100000.0]",1
AuthorizationStrategy_DisplayName,33,1,6.366993505666624e-05,26992.0,"(10000.0, 100000.0]",4
CLOUD_PROVISION,15,1,6.366993505666624e-05,26993.0,"(10000.0, 100000.0]",1
CLOSE_VALUE,11,1,6.366993505666624e-05,26994.0,"(10000.0, 100000.0]",1
CLOSE_LABEL,11,1,6.366993505666624e-05,26995.0,"(10000.0, 100000.0]",1
CLI_Usage,9,1,6.366993505666624e-05,26996.0,"(10000.0, 100000.0]",2
CLI_NoURL,9,1,6.366993505666624e-05,26997.0,"(10000.0, 100000.0]",3
CLI_NoSuchFileExists,20,1,6.366993505666624e-05,26998.0,"(10000.0, 100000.0]",5
CLI_BadAuth,11,1,6.366993505666624e-05,26999.0,"(10000.0, 100000.0]",3
CLASS_PATH,10,1,6.366993505666624e-05,27000.0,"(10000.0, 100000.0]",1
CLASS_OUTPUT,12,1,6.366993505666624e-05,27001.0,"(10000.0, 100000.0]",1
CLASSES_ROOT,12,1,6.366993505666624e-05,27002.0,"(10000.0, 100000.0]",1
CIPHERTEXT_VALUE,16,1,6.366993505666624e-05,27003.0,"(10000.0, 100000.0]",1
CHROME_DEV,10,1,6.366993505666624e-05,27004.0,"(10000.0, 100000.0]",1
CHROME_CANARY,13,1,6.366993505666624e-05,27005.0,"(10000.0, 100000.0]",1
CONFIRM_ENTITY_REJECT,21,1,6.366993505666624e-05,27006.0,"(10000.0, 100000.0]",1
CONFIRM_ENTITY_REVERT,21,1,6.366993505666624e-05,27007.0,"(10000.0, 100000.0]",1
CONFIRM_KEEP_STATEMENT_OPEN,27,1,6.366993505666624e-05,27008.0,"(10000.0, 100000.0]",1
CONFIRM_MANUAL_DOWNLOAD,23,1,6.366993505666624e-05,27009.0,"(10000.0, 100000.0]",1
CategoryURLGenerator,20,1,6.366993505666624e-05,27010.0,"(10000.0, 100000.0]",3
CategoryToolTipGenerator,24,1,6.366993505666624e-05,27011.0,"(10000.0, 100000.0]",4
CategoryLabelPosition,21,1,6.366993505666624e-05,27012.0,"(10000.0, 100000.0]",3
CategoryLabelEntity,19,1,6.366993505666624e-05,27013.0,"(10000.0, 100000.0]",3
CategoryItemRendererState,25,1,6.366993505666624e-05,27014.0,"(10000.0, 100000.0]",4
CannotBeInstalled,17,1,6.366993505666624e-05,27015.0,"(10000.0, 100000.0]",3
CancelQuietDownCommand_ShortDescription,39,1,6.366993505666624e-05,27016.0,"(10000.0, 100000.0]",6
CallerRunsPolicy,16,1,6.366993505666624e-05,27017.0,"(10000.0, 100000.0]",3
Callback,8,1,6.366993505666624e-05,27018.0,"(10000.0, 100000.0]",1
CURSOR_HAND,11,1,6.366993505666624e-05,27019.0,"(10000.0, 100000.0]",1
CURRENT_USER,12,1,6.366993505666624e-05,27020.0,"(10000.0, 100000.0]",1
CTX_EDIT_OBJECT_FILTERS,23,1,6.366993505666624e-05,27021.0,"(10000.0, 100000.0]",1
CTX_CON_WIZARD_SETTINGS,23,1,6.366993505666624e-05,27022.0,"(10000.0, 100000.0]",1
